Id,Country ,City ,Borough,Zipcode,Zone,On street,Cross street 1,Cross street 2,Community Board,Council District,Reservation Date,Franchisee Name ,Status,Pole Class,Latitude,Longitude,X Coord.,Y Coord.
18365,USA,New York,Queens,11423,B,201st St,90th Ave,93rd Ave,412,23,1/8/2018,Crown Castle NG,Proposed,UTILITY,40.7165532,-73.7603997,1050670,200427
18364,USA,New York,Queens,11423,B,204th St,93rd Ave,94th Ave,412,23,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7152294,-73.7574068,1051501,199947
18363,USA,New York,Queens,11423,B,199th St,93rd Ave,90th Ave,412,23,1/8/2018,Crown Castle NG,Proposed,UTILITY,40.7146916,-73.7600925,1050757,199749
16392,USA,New York,Queens,11423,B,93rd Ave,202 St,201 St,412,23,11/22/2017,Extenet II,Approved,UTILITY,40.7150754,-73.7585436,1051186,199890
16390,USA,New York,Queens,11423,B,188th St,Jamaica Ave,91 Ave,412,23,11/22/2017,Extenet II,Approved,UTILITY,40.7109584,-73.7706999,1047820,198381
17989,USA,New York,Queens,11423,B,Foothill Ave,191st St,Clover Hill Rd,408,23,12/29/2017,Extenet II,Approved,CITY,40.7170715,-73.7709819,1047736,200608
17790,USA,New York,Queens,11423,B,81st Ave,192nd St,193rd St,408,23,12/29/2017,Extenet II,Approved,CITY,40.7281402,-73.7775104,1045916,204636
16388,USA,New York,Queens,11423,B,Sutro St,Mc Laughlin Ave,Epsom Course,408,23,11/22/2017,Extenet II,Approved,UTILITY,40.7250742,-73.7663472,1049013,203527
22996,USA,New York,Queens,11423,B,182 St,Jamaica Ave,91st Ave,412,27,1/2/2020,ZenFi,Proposed,UTILITY,40.7092429,-73.7791569,1045477,197750
21118,USA,New York,Queens,11423,B,Jamaica Ave EB,186th St,183rd St,412,27,9/4/2019,ZenFi,Approved,CITY,40.7097667,-73.7732505,1047114,197945
20962,USA,New York,Queens,11423,B,Henderson Av,188th St,187th Av,412,27,3/7/2019,ZenFi,Installed,UTILITY,40.7080058,-73.7697578,1048084,197306
20774,USA,New York,Queens,11423,B,99th Av,193rd St,194th St,412,27,1/22/2019,ZenFi,Installed,UTILITY,40.710134,-73.7661218,1049090,198084
20342,USA,New York,Queens,11423,B,Woodhull Ave,191 St,190 St,412,27,8/8/2018,Extenet II,Approved,UTILITY,40.7104783,-73.7681081,1048539,198208
19302,USA,New York,Queens,11423,B,184th St,90th Ave,91st Ave,412,27,4/16/2018,Mobilitie I,Proposed,UTILITY,40.7108418,-73.7770198,1046068,198334
17791,USA,New York,Queens,11423,B,Hillside Ave,187th Pl,188th St,412,27,12/29/2017,Extenet II,Approved,CITY,40.7148328,-73.7742758,1046825,199790
17072,USA,New York,Queens,11423,B,89th Avenue,182nd Place,183rd Street,412,27,1/8/2018,Mobilitie II,Installed,CITY,40.7122183,-73.7791615,1045473,198834
16393,USA,New York,Queens,11423,B,99th Ave,197th St,196 St,412,27,11/22/2017,Extenet II,Approved,UTILITY,40.7108432,-73.7626277,1050058,198345
12578,USA,New York,Queens,11423,B,Hillside Ave,182nd Pl,183rd St,412,27,8/10/2016,Mobilitie I,Installed,CITY,40.7135558,-73.7796007,1045350,199321
17986,USA,New York,Queens,11426,B,253rd St,85th Ave,86th Ave,413,23,12/29/2017,Extenet II,Approved,CITY,40.7334618,-73.7138823,1063545,206626
17788,USA,New York,Queens,11426,B,82nd Ave,242nd St,Dead End,413,23,12/29/2017,Extenet II,Approved,CITY,40.7377706,-73.7261111,1060151,208185
17787,USA,New York,Queens,11426,B,82nd Ave,247th St,246th St,413,23,12/29/2017,Extenet II,Approved,CITY,40.738718,-73.7216939,1061374,208534
17786,USA,New York,Queens,11426,B,83rd Ave,250th St,249th St,413,23,12/29/2017,Extenet II,Approved,CITY,40.7372329,-73.7182432,1062332,207996
17784,USA,New York,Queens,11426,B,81st Ave,249th St,248th St,413,23,12/29/2017,Extenet II,Approved,CITY,40.7407353,-73.7205127,1061699,209270
16374,USA,New York,Queens,11426,B,Winchester Blvd,Union tkp,Grand Central Parkway,413,23,11/22/2017,Extenet II,Approved,UTILITY,40.740343,-73.7333431,1058144,209116
16373,USA,New York,Queens,11426,B,Hillside Avenue,235 Ct,Winchester Blvd,413,23,11/22/2017,Extenet II,Approved,UTILITY,40.7329955,-73.7322611,1058452,206440
16359,USA,New York,Queens,11426,B,244th St,80th Rd,81th Ave,413,23,11/22/2017,Extenet II,Approved,UTILITY,40.740015,-73.7246187,1060562,209004
16358,USA,New York,Queens,11426,B,Winchester Blvd,UNION TP,237TH St,413,23,11/22/2017,Extenet II,Approved,UTILITY,40.7377176,-73.7339129,1057989,208159
16357,USA,New York,Queens,11426,B,Winchester Blvd,236th St,Seward Ave,413,23,11/22/2017,Extenet II,Approved,UTILITY,40.7360249,-73.7342805,1057889,207542
8738,USA,New York,Queens,11426,B,Cross Island Pkwy S (Service Rd),88th Dr,88th Rd,413,23,5/22/2012,Crown Castle NG,Installed,CITY,40.7284366,-73.7242011,1060691,204786
8737,USA,New York,Queens,11426,B,241st St,86th Ave,86th Rd,413,23,5/22/2012,Crown Castle NG,Installed,CITY,40.7319201,-73.7255001,1060327,206054
5174,USA,New York,Queens,11426,B,Union Tpke,Commonwealth Blvd,Cross Island Pkwy,413,23,5/9/2008,Crown Castle NG,Installed,CITY,40.7412319,-73.7249998,1060455,209447
19243,USA,New York,Queens,11427,B,Hillside Ave,Manor Rd,88th Ave,413,23,3/28/2018,Crown Castle NG,Approved,UTILITY,40.7311513,-73.7420214,1055749,205760
16852,USA,New York,Queens,11427,B,Francis Lewis Blvd,90th Ave,89th Ave,413,23,12/2/2017,Crown Castle Solutions,Approved,CITY,40.7182675,-73.7572045,1051554,201054
16362,USA,New York,Queens,11427,B,213th St,90th Ave,89th Ave,413,23,11/22/2017,Extenet II,Approved,UTILITY,40.722975,-73.7496256,1053650,202775
12471,USA,New York,Queens,11427,B,Hillside Ave,232nd St,233rd St,413,23,8/10/2016,Mobilitie I,Installed,CITY,40.73339,-73.7379245,1056882,206579
8676,USA,New York,Queens,11427,B,Hillside Avenue,Manor Road,Braddock Avenue,413,23,3/23/2012,Crown Castle NG,Installed,UTILITY,40.7318505,-73.741712,1055834,206015
20340,USA,New York,Queens,11427,B,Union TP,Springfield Blvd,226 St,411,23,8/8/2018,Extenet II,Approved,UTILITY,40.7357172,-73.7463157,1054554,207420
17770,USA,New York,Queens,11427,B,Grand Central Pkwy,Hartland Ave,Stewart Rd,411,23,12/29/2017,Extenet II,Approved,CITY,40.7327913,-73.7475861,1054205,206353
17767,USA,New York,Queens,11427,B,85th Ave,218th St,82nd Ave,411,23,12/29/2017,Extenet II,Approved,CITY,40.7311995,-73.7514565,1053134,205770
8736,USA,New York,Queens,11427,B,Union Tkpe,211th St,210th St,411,23,5/22/2012,Crown Castle NG,Installed,CITY,40.7334216,-73.7599746,1050771,206573
5176,USA,New York,Queens,11427,B,Hartland Ave,221st St,Union Tpke,411,23,5/9/2008,Crown Castle NG,Installed,CITY,40.7339814,-73.7495951,1053647,206785
22995,USA,New York,Queens,11428,B,212th St,Jamaica Ave,94th Rd,413,23,1/2/2020,ZenFi,Proposed,UTILITY,40.7159804,-73.7467263,1054461,200229
20958,USA,New York,Queens,11428,B,209th St,Jamaica Av,94th Av,413,23,3/7/2019,ZenFi,Installed,UTILITY,40.7148296,-73.7513805,1053172,199806
19504,USA,New York,Queens,11428,B,211 Pl,90 Ct,90 Ave,413,23,7/20/2018,Extenet II,Approved,UTILITY,40.7201602,-73.7514977,1053134,201748
17769,USA,New York,Queens,11428,B,93rd Ave,217th St,218th St,413,23,12/29/2017,Extenet II,Approved,CITY,40.7210737,-73.740087,1056296,202090
23679,USA,New York,Queens,11429,B,113th Ave,Colfax St,210th St,413,27,3/9/2020,Crown Castle Fiber,Approved,UTILITY,40.7038512,-73.7454452,1054829,195811
20790,USA,New York,Queens,11429,B,Hollis Av,207th St,208th St,413,27,1/25/2019,ZenFi,Installed,UTILITY,40.7075778,-73.7500622,1053545,197165
20287,USA,New York,Queens,11429,B,223rd St,112th Rd,112th Ave,413,27,8/2/2018,Crown Castle NG,Approved,UTILITY,40.7050665,-73.7342488,1057932,196263
19896,USA,New York,Queens,11429,B,111th Ave,216th St,Springfield Blvd,413,27,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.7069669,-73.740683,1056146,196950
19895,USA,New York,Queens,11429,B,112th Rd,Cross Island Parkway Service Road,227th St,413,27,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.7045783,-73.7285197,1059521,196090
19893,USA,New York,Queens,11429,B,114th Ave,221st St,219th St,413,27,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.701888,-73.7365769,1057290,195103
16538,USA,New York,Queens,11429,B,104th Ave,104th Ave,223 St,413,27,11/27/2017,Extenet II,Approved,UTILITY,40.7111928,-73.7330413,1058260,198496
16418,USA,New York,Queens,11429,B,111th Rd,209 Pl,Colifax St,413,27,11/27/2017,Extenet II,Approved,UTILITY,40.7057926,-73.747086,1054372,196517
16415,USA,New York,Queens,11429,B,221st St,101 Ave,100 Dr,413,27,11/27/2017,Extenet II,Approved,UTILITY,40.7145308,-73.7319854,1058549,199713
16361,USA,New York,Queens,11429,B,Springfield Blvd,97th Ave,98th ave,413,27,11/22/2017,Extenet II,Approved,UTILITY,40.7164112,-73.7356537,1057530,200395
11893,USA,New York,Queens,11429,B,Cross Island Parkway,109th Avenue,111th Avenue,413,27,4/20/2016,Crown Castle NG,Installed,UTILITY,40.7059934,-73.7280054,1059662,196606
9136,USA,New York,Queens,11429,B,225th St,106th Ave,105th Ave,413,27,3/1/2013,Crown Castle Solutions,Installed,CITY,40.7091118,-73.7304634,1058977,197740
7213,USA,New York,Queens,11429,B,216th St,111th Ave,110th Rd,413,27,10/30/2009,Crown Castle NG,Installed,UTILITY,40.7074541,-73.7412835,1055979,197127
6854,USA,New York,Queens,11429,B,Cross Island Service Rd S,112th Rd,112th Ave,413,27,4/23/2009,Crown Castle NG,Installed,UTILITY,40.704791,-73.7279309,1059684,196168
5402,USA,New York,Queens,11429,B,210th St,113th Ave,Colfax St,413,27,5/30/2008,Crown Castle NG,Installed,UTILITY,40.7040331,-73.7457691,1054739,195877
5400,USA,New York,Queens,11429,B,112th Ave,223rd St,225th St,413,27,5/30/2008,Crown Castle NG,Installed,UTILITY,40.7053512,-73.7338906,1058031,196367
5393,USA,New York,Queens,11429,B,114th Ave,221st St,223rd St,413,27,5/30/2008,Crown Castle NG,Installed,UTILITY,40.7018734,-73.7362127,1057391,195098
16556,USA,New York,Queens,11430,B,104th St,Moncriff Dr,Calhoun Rd,410,32,11/28/2017,Extenet II,Approved,UTILITY,40.6513198,-73.8273048,1032170,176617
18596,USA,New York,Queens,11430,B,Rockaway Blvd,183rd St,Brookville Blvd,483,31,1/18/2018,ExteNet I,Approved,CITY,40.6505246,-73.7577502,1051471,176373
18579,USA,New York,Queens,11432,B,W 162nd St,89th Ave,Hillside Ave,412,24,1/18/2018,ExteNet I,Approved,CITY,40.70679,-73.7991288,1039942,196843
17502,USA,New York,Queens,11432,B,163rd St,Jamaica Ave,89th Ave,412,24,12/22/2017,Crown Castle Fiber,Approved,CITY,40.7057659,-73.7973754,1040429,196471
17073,USA,New York,Queens,11432,B,164th St,89th Ave,Jamaica Ave,412,24,12/12/2017,Crown Castle NG,Approved,CITY,40.7064559,-73.7964031,1040698,196723
17011,USA,New York,Queens,11432,B,161st Street,Jamaica Avenue,90th Avenue,412,24,1/8/2018,Mobilitie II,Installed,CITY,40.7043494,-73.7988368,1040025,195954
16814,USA,New York,Queens,11432,B,89th Ave,150th St,153rd St,412,24,12/2/2017,Crown Castle Solutions,Approved,CITY,40.7049799,-73.8047211,1038393,196180
16812,USA,New York,Queens,11432,B,153rd St,90th Rd,90th Ave,412,24,12/2/2017,Crown Castle Solutions,Approved,CITY,40.7033046,-73.8025368,1039000,195571
14825,USA,New York,Queens,11432,B,90th Ave,160th St,Parsons Blvd,412,24,4/28/2017,Crown Castle Solutions,Approved,CITY,40.7052109,-73.8001832,1039651,196267
14819,USA,New York,Queens,11432,B,90th Rd,Grace Ct,153rd St,412,24,5/1/2017,Crown Castle NG,Approved,CITY,40.7035037,-73.8018365,1039194,195644
12631,USA,New York,Queens,11432,B,Hillside Ave,164th St,165th St,412,24,8/10/2016,Mobilitie I,Installed,CITY,40.7089565,-73.7980222,1040247,197633
12356,USA,New York,Queens,11432,B,Parsons Blvd,89th Ave,90th Ave,412,24,8/10/2016,Mobilitie I,Installed,CITY,40.7054493,-73.8015891,1039261,196353
12348,USA,New York,Queens,11432,B,88th Ave,Parsons Blvd,(Dead End),412,24,8/10/2016,Mobilitie I,Installed,CITY,40.7067676,-73.8020216,1039140,196833
20955,USA,New York,Queens,11432,B,151st St,85th Ave,85th Dr,408,24,3/6/2019,ZenFi,Installed,UTILITY,40.7108566,-73.8081054,1037450,198319
20797,USA,New York,Queens,11432,B,Hillside Av,Chelsea St,187 St,408,24,1/30/2019,ZenFi,Approved,UTILITY,40.7147775,-73.7754664,1046495,199769
19510,USA,New York,Queens,11432,B,82 Dr,160 St,161 St,408,24,7/20/2018,Extenet II,Approved,UTILITY,40.7171406,-73.8055513,1038153,200610
19509,USA,New York,Queens,11432,B,Parsons Blvd,Goethals Ave,82 Dr,408,24,7/20/2018,Extenet II,Approved,UTILITY,40.7179962,-73.8083662,1037372,200920
18583,USA,New York,Queens,11432,B,164th St,84th Ave,84th Rd,408,24,1/18/2018,ExteNet I,Proposed,CITY,40.7151984,-73.8029525,1038875,199904
18582,USA,New York,Queens,11432,B,Grand Central Pkwy,161st St,164th St,408,24,1/18/2018,ExteNet I,Approved,CITY,40.7158273,-73.8048012,1038362,200132
18361,USA,New York,Queens,11432,B,159th St,84th Ave,84th Rd,408,24,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7144631,-73.8064104,1037917,199634
18356,USA,New York,Queens,11432,B,168th Pl,Highland Ave,Hillside Ave,408,24,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7118024,-73.794695,1041167,198672
18355,USA,New York,Queens,11432,B,Normal Rd,161st St,162nd St,408,24,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7110902,-73.8033939,1038756,198407
18354,USA,New York,Queens,11432,B,167th St,Highland Ave,Hillside Ave,408,24,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7108662,-73.7960975,1040779,198330
17988,USA,New York,Queens,11432,B,Grand Central Pkwy,Edgerton Blvd,Homelawn St,408,24,12/29/2017,Extenet II,Approved,CITY,40.7188305,-73.7894317,1042620,201236
17077,USA,New York,Queens,11432,B,Grand Avenue,172nd Street,171st Street,408,24,1/8/2018,Mobilitie II,Installed,CITY,40.7182814,-73.7939283,1041374,201033
17067,USA,New York,Queens,11432,B,Hillside Avenue,175th Street,Wexford Terrace,408,24,1/8/2018,Mobilitie II,Installed,CITY,40.7119991,-73.7881331,1042986,198748
16837,USA,New York,Queens,11432,B,162nd St,86th Rd,86th Crescent,408,24,12/2/2017,Crown Castle Solutions,Approved,CITY,40.7106533,-73.8015159,1039277,198249
16834,USA,New York,Queens,11432,B,Parsons Blvd,87th Rd,Highland Ave,408,24,12/2/2017,Crown Castle Solutions,Proposed,CITY,40.7083288,-73.8033046,1038783,197401
16389,USA,New York,Queens,11432,B,Chelsea St,Somerset St,Barrington St,408,24,11/22/2017,Extenet II,Approved,UTILITY,40.7174541,-73.7799594,1045247,200741
16387,USA,New York,Queens,11432,B,Surrey Pl,Midland Pkwy,Aberden Rd,408,24,11/22/2017,Extenet II,Approved,UTILITY,40.7219313,-73.7845949,1043958,202369
16386,USA,New York,Queens,11432,B,Parsons Blvd,Grand Central Pkwy,159 St,408,24,11/22/2017,Extenet II,Approved,UTILITY,40.715651,-73.8076515,1037572,200066
14418,USA,New York,Queens,11432,B,164 th ST,Goethals Ave,81st Ave,408,24,11/22/2016,Mobilitie I,Installed,UTILITY,40.7193478,-73.8041559,1038538,201415
14308,USA,New York,Queens,11432,B,82nd Rd,165th St,164th Pl,408,24,10/28/2016,Mobilitie I,Proposed,UTILITY,40.7181908,-73.8017423,1039208,200995
13561,USA,New York,Queens,11432,B,Henley Rd,Randor St,Midland Parkway,408,24,9/28/2016,Mobilitie I,Installed,UTILITY,40.7179721,-73.7839151,1044150,200927
13560,USA,New York,Queens,11432,B,82nd Rd,164th st,164th Pl,408,24,9/28/2016,Mobilitie I,Installed,UTILITY,40.7178972,-73.8033738,1038756,200887
12590,USA,New York,Queens,11432,B,Grand Central Parkway,Parsons Blvd,82nd Dr,408,24,8/10/2016,Mobilitie I,Installed,CITY,40.7160463,-73.8077261,1037551,200210
12491,USA,New York,Queens,11432,B,Grand Central Pkwy,Avon St,Randor St,408,24,8/10/2016,Mobilitie I,Installed,CITY,40.7197379,-73.7829209,1044424,201571
12352,USA,New York,Queens,11432,B,164th St,86th Rd,86th Ave,408,24,8/10/2016,Mobilitie I,Installed,CITY,40.711195,-73.8005043,1039557,198447
12351,USA,New York,Queens,11432,B,Parsons Blvd,87th Ave,Normal Rd,408,24,8/10/2016,Mobilitie I,Installed,CITY,40.7090114,-73.8044316,1038470,197649
12228,USA,New York,Queens,11432,B,Hillside Ave,Midland Pkwy,181st St,408,24,8/10/2016,Mobilitie I,Installed,CITY,40.7131628,-73.78221,1044627,199176
12064,USA,New York,Queens,11432,B,168Th St,Highland Ave,Hillside Ave,408,24,7/8/2016,Mobilitie I,Installed,UTILITY,40.7116693,-73.7955143,1040940,198623
23717,USA,New York,Queens,11432,B,90th Ave,168th Place,168th Street,412,27,4/1/2020,Crown Castle Fiber,Approved,UTILITY,40.7080005,-73.7929682,1041649,197288
22008,USA,New York,Queens,11432,B,89th Ave,Merrick Blvd,168th St,412,27,8/14/2019,Crown Castle Solutions,Approved,CITY,40.7080239,-73.7952694,1041011,197295
20960,USA,New York,Queens,11432,B,179th Pl,Jamaica Av,180th St,412,27,3/7/2019,ZenFi,Installed,UTILITY,40.7083799,-73.7814177,1044851,197434
18353,USA,New York,Queens,11432,B,175th St,90th Ave,91st Ave,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.709765,-73.7867371,1043375,197935
18351,USA,New York,Queens,11432,B,89th Ave,169th St,168th Pl,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7091437,-73.7922072,1041859,197705
18349,USA,New York,Queens,11432,B,170th St,90th Ave,Jamaica Ave,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7083279,-73.7903486,1042375,197409
18347,USA,New York,Queens,11432,B,169th St,91st Ave,90th Ave,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7077861,-73.791252,1042125,197211
17481,USA,New York,Queens,11432,B,168th St,91st Ave,Jamaica Ave,412,27,12/12/2017,Crown Castle NG,Approved,CITY,40.7071083,-73.7928808,1041674,196963
17070,USA,New York,Queens,11432,B,Hillside Avenue,179th Street,179th Place,412,27,1/8/2018,Mobilitie II,Installed,CITY,40.7124147,-73.7843226,1044042,198902
17069,USA,New York,Queens,11432,B,178th Street,90th Avenue,Jamaica Avenue,412,27,1/8/2018,Mobilitie II,Installed,CITY,40.7101944,-73.7844416,1044011,198093
16836,USA,New York,Queens,11432,B,Merrick Blvd,Hillside Ave,88th Ave,412,27,12/2/2017,Crown Castle Solutions,Approved,CITY,40.7092224,-73.796272,1040732,197731
16832,USA,New York,Queens,11432,B,165th St,88th Ave,89th Ave,412,27,12/2/2017,Crown Castle Solutions,Approved,CITY,40.7081853,-73.7965421,1040658,197353
14417,USA,New York,Queens,11432,B,Jamaica Ave,176 th St,175 th St,412,27,11/22/2016,Mobilitie I,Installed,UTILITY,40.7080397,-73.7844234,1044018,197308
13842,USA,New York,Queens,11432,B,168th St,88th Ave,Hillside Ave,412,27,10/24/2016,Mobilitie II,Installed,CITY,40.7094223,-73.7944715,1041231,197805
12529,USA,New York,Queens,11432,B,170th St,Jamaica Ave,90th Ave,412,27,8/10/2016,Mobilitie I,Installed,CITY,40.7074407,-73.7899799,1042478,197086
12528,USA,New York,Queens,11432,B,168th St,Jamaica Ave,91st Ave,412,27,8/10/2016,Mobilitie I,Installed,CITY,40.7067706,-73.7928206,1041691,196840
12357,USA,New York,Queens,11432,B,Merrick Blvd,90th Avenue,89th Avenue,412,27,8/10/2016,Mobilitie I,Installed,CITY,40.70762,-73.7950361,1041076,197148
12354,USA,New York,Queens,11432,B,172nd St,89 Ave,90th Ave,412,27,8/10/2016,Mobilitie I,Installed,CITY,40.7098021,-73.7889769,1042754,197947
11261,USA,New York,Queens,11432,B,Jamaica Ave,169 St,168 St,412,27,12/14/2015,ZenFi,Proposed,CITY,40.7069623,-73.791067,1042177,196911
18234,USA,New York,Queens,11433,B,155th St,Tuskegee Airmen Way,107th Ave,412,28,1/3/2018,Crown Castle NG,Installed,UTILITY,40.6966645,-73.7991161,1039954,193154
18233,USA,New York,Queens,11433,B,Tuskegee Airmen Way,153rd St,150th St,412,28,1/3/2018,Crown Castle NG,Installed,UTILITY,40.6956572,-73.8006842,1039520,192786
18232,USA,New York,Queens,11433,B,155th St,107th Ave,108th Ave,412,28,1/3/2018,Crown Castle NG,Approved,UTILITY,40.6954003,-73.7981895,1040212,192694
18226,USA,New York,Queens,11433,B,155th St,109th Ave,109th Rd,412,28,1/3/2018,Crown Castle NG,Proposed,UTILITY,40.6924236,-73.7958293,1040869,191611
18223,USA,New York,Queens,11433,B,156th St,Brinkerhoff Ave,109th Ave,412,28,1/3/2018,Crown Castle NG,Installed,UTILITY,40.6919053,-73.7945652,1041220,191423
17473,USA,New York,Queens,11433,B,Liberty Ave,160th St,Guy R Brewer Blvd,412,28,12/12/2017,Crown Castle NG,Approved,CITY,40.7004478,-73.7965693,1040657,194534
16571,USA,New York,Queens,11433,B,113th Ave,Sutphin Blvd,155 St,412,28,11/28/2017,Extenet II,Approved,UTILITY,40.6872378,-73.7937791,1041442,189723
15774,USA,New York,Queens,11433,B,155th St,Brinkerhoff Ave,110th Rd,412,28,11/14/2017,Crown Castle NG,Installed,UTILITY,40.6907223,-73.7945652,1041221,190992
14520,USA,New York,Queens,11433,B,155th St,111th Ave,111th rd,412,28,1/30/2017,Mobilitie I,Installed,UTILITY,40.6892083,-73.7936648,1041472,190441
14295,USA,New York,Queens,11433,B,111th Ave,159th St,160th St,412,28,10/28/2016,Mobilitie I,Installed,UTILITY,40.6908436,-73.7902882,1042407,191039
12486,USA,New York,Queens,11433,B,110th Avenue/Brinkerhoff Ave,160th St,159th St,412,28,8/10/2016,Mobilitie I,Installed,CITY,40.6924368,-73.7910008,1042208,191619
22894,USA,New York,Queens,11433,B,157th St,Beaver Rd,Tuckerton St,412,27,11/25/2019,Crown Castle Fiber,Proposed,UTILITY,40.7004845,-73.8018311,1039198,194544
20939,USA,New York,Queens,11433,B,173rd St,Jamaica Av,175th St,412,27,3/6/2019,ZenFi,Approved,UTILITY,40.7077831,-73.7866316,1043406,197213
18345,USA,New York,Queens,11433,B,168th St,Douglas Ave,Archer Ave,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.703825,-73.791048,1042185,195768
18344,USA,New York,Queens,11433,B,171st St,104th Ave,103rd Rd,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.702703,-73.7869075,1043334,195362
18343,USA,New York,Queens,11433,B,104th Ave,170th St,169th St,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7022964,-73.7881639,1042986,195213
18342,USA,New York,Queens,11433,B,Guy R Brewer Blvd,Liberty Ave,South Rd,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7010478,-73.7944036,1041257,194754
18341,USA,New York,Queens,11433,B,158th St,Beaver Rd,Archer Ave,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7012855,-73.801569,1039270,194836
18340,USA,New York,Queens,11433,B,158th St,Tuckerton St,Liberty Ave,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7007296,-73.8007556,1039496,194634
18338,USA,New York,Queens,11433,B,94th Ave,150th St,151st St,412,27,1/8/2018,Crown Castle NG,Approved,UTILITY,40.7002977,-73.8033644,1038773,194475
17792,USA,New York,Queens,11433,B,Parsons Blvd,Archer Ave,Jamaica Ave,412,27,12/29/2017,Extenet II,Proposed,CITY,40.7025867,-73.8000973,1039677,195311
17517,USA,New York,Queens,11433,B,Jamaica Ave,164th St,165th St,412,27,12/22/2017,Crown Castle Fiber,Approved,CITY,40.7051423,-73.7955379,1040939,196245
17375,USA,New York,Queens,11433,B,Archer Ave,Parsons Blvd,153rd St,412,27,12/12/2017,Crown Castle NG,Approved,CITY,40.7024582,-73.8003934,1039595,195264
17125,USA,New York,Queens,11433,B,Jamaica Ave,165th St,Merrick Blvd,412,27,12/12/2017,Crown Castle NG,Proposed,CITY,40.7054511,-73.7947362,1041161,196358
17097,USA,New York,Queens,11433,B,93rd Ave,168th St,168th Pl,412,27,12/12/2017,Crown Castle NG,Approved,CITY,40.7048084,-73.7914922,1042061,196126
16822,USA,New York,Queens,11433,B,165th St,Archer Ave,Liberty Ave,412,27,12/2/2017,Crown Castle Solutions,Approved,CITY,40.7030767,-73.7931278,1041609,195494
16820,USA,New York,Queens,11433,B,Archer Ave,160th St,Union Hall St,412,27,12/2/2017,Crown Castle Solutions,Approved,CITY,40.7029151,-73.7979323,1040277,195432
16817,USA,New York,Queens,11433,B,Guy R Brewer Blvd,Archer Ave,Liberty Ave,412,27,12/2/2017,Crown Castle Solutions,Proposed,CITY,40.7025763,-73.7957333,1040887,195310
16816,USA,New York,Queens,11433,B,160th St,Archer Ave,Liberty Ave,412,27,12/2/2017,Crown Castle Solutions,Proposed,CITY,40.7017148,-73.7974995,1040398,194995
16537,USA,New York,Queens,11433,B,106th Rd,180th St,177th St,412,27,11/27/2017,Extenet II,Approved,UTILITY,40.702989,-73.7784779,1045671,195472
16536,USA,New York,Queens,11433,B,164th St,110th Ave,109th Ave,412,27,11/27/2017,Extenet II,Approved,UTILITY,40.6940842,-73.7882766,1042962,192221
15456,USA,New York,Queens,11433,B,171st Street,109th Avenue,108th Drive,412,27,11/22/2017,Mobilitie I,Installed,CITY,40.6975024,-73.7843204,1044056,193469
15455,USA,New York,Queens,11433,B,111th Avenue,172nd Street,173rd Street,412,27,11/22/2017,Mobilitie I,Installed,CITY,40.6948381,-73.7804632,1045128,192501
14839,USA,New York,Queens,11433,B,Parsons Blvd,Jamaica Ave,Archer Ave,412,27,4/28/2017,Crown Castle Solutions,Approved,CITY,40.7032508,-73.8000303,1039695,195553
14821,USA,New York,Queens,11433,B,Archer Ave,153rd St,Parsons Blvd,412,27,5/1/2017,Crown Castle NG,Approved,CITY,40.7019171,-73.801733,1039224,195066
14464,USA,New York,Queens,11433,B,175th St,Rex Rd,Wren Pl,412,27,12/29/2016,Mobilitie I,Installed,UTILITY,40.7004607,-73.7811191,1044941,194549
14306,USA,New York,Queens,11433,B,108th Ave,173rd St,174th St,412,27,10/28/2016,Mobilitie I,Proposed,UTILITY,40.6998408,-73.7828198,1044470,194322
14294,USA,New York,Queens,11433,B,107th Ave,Wren Pl,173rd St,412,27,10/28/2016,Mobilitie I,Installed,UTILITY,40.7007164,-73.7828313,1044466,194641
13841,USA,New York,Queens,11433,B,Jamaica Ave,153rd St,Parsons Blvd,412,27,10/24/2016,Mobilitie II,Installed,CITY,40.70291,-73.801337,1039333,195428
13840,USA,New York,Queens,11433,B,Archer Ave,153rd St,Parsons Blvd,412,27,10/24/2016,Mobilitie II,Installed,CITY,40.7021992,-73.8014004,1039316,195169
13552,USA,New York,Queens,11433,B,164th Pl,110th Rd,Dead end,412,27,9/28/2016,Mobilitie I,Installed,UTILITY,40.6930269,-73.7864805,1043461,191837
