Id,Reservation Date,Franchisee Name ,Status,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Zipcode,Community Board,Council District
7099,11/06/2009,Extenet II,Installed,CITY,Manhattan,1000478.0,227741,40.7917576,-73.9413938,B,108th Street,2nd Avenue,1st Avenue,10029,111,8
6758,04/14/2009,Crown Castle NG,Installed,CITY,Manhattan,997405.0,227920,40.792254,-73.9524914,B,5th Ave,E 103rd St,E 102nd St,10029,111,8
14138,10/21/2016,ExteNet I,Installed,CITY,Manhattan,996939.0,226145,40.7873828,-73.9541777,A,MADISON AV,E 96 ST,E 97 ST,10029,111,4
10340,09/26/2014,Crown Castle NG,Installed,CITY,Manhattan,997465.0,226095,40.7872448,-73.9522783,B,Park Ave,E 97th st,E 96th st,10029,111,4
21377,06/25/2019,Crown Castle Solutions,Approved,CITY,Manhattan,999510.0,239341,40.8235981,-73.9448633,B,St Nicholas Ave,W 145th St,W 141st St,10030,109,9
17299,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,999722.0,239235,40.8233068,-73.9440976,B,Edgecombe Ave,W 145th St,W 142nd St,10030,109,9
21611,07/02/2019,Crown Castle NG,Approved,CITY,Manhattan,998571.0,236672,40.816274,-73.9482618,B,St Nicholas Ave,W 134th St,W 133rd St,10030,110,9
21299,06/25/2019,ExteNet I,Approved,CITY,Manhattan,1000173.0,239105,40.8229492,-73.9424684,B,W 145 ST,Frederick Douglass blvd,Bradhurst Ave,10030,110,9
17844,12/31/2017,Crown Castle Fiber,Proposed,CITY,Manhattan,1000198.0,238498,40.8212831,-73.9423795,B,W 143rd Street,Frederick Douglass Blvd.,7th Avenue,10030,110,9
17832,12/31/2017,Crown Castle Fiber,Installed,CITY,Manhattan,1000883.0,238108,40.8202114,-73.9399055,B,Adam Clayton Powell Jr Blvd,W 143rd St,W 142nd St,10030,110,9
17572,12/31/2017,Crown Castle Fiber,Approved,CITY,Manhattan,998997.0,236737,40.8164517,-73.9467226,B,Frederick Douglass Blvd,W 135th St,W 134th St,10030,110,9
17553,12/31/2017,Crown Castle Fiber,Installed,CITY,Manhattan,1000190.0,237072,40.8173691,-73.9424118,B,Adam Clayton Powell Jr Blvd,W 138th St,W 139th St,10030,110,9
17434,12/21/2017,Crown Castle NG,Installed,CITY,Manhattan,999473.0,238364,40.8209166,-73.9449992,B,Edgecombe Ave,W 141st St,W 142nd St,10030,110,9
16211,12/21/2017,Crown Castle NG,Installed,CITY,Manhattan,1001333.0,237263,40.8178912,-73.9382818,B,Malcolm X Blvd,W 141st St,W 140th St,10030,110,9
15302,11/22/2017,Mobilitie I,Installed,CITY,Manhattan,999665.0,236125,40.8147708,-73.9443107,B,Adam C Powell Jr. Boulevard,W 134th Street,W 135th Street,10030,110,9
14217,10/21/2016,Extenet II,Installed,CITY,Manhattan,999436.0,236237,40.8150786,-73.9451377,B,W 134 ST,8 AVE,7 AVE,10030,110,9
14216,10/21/2016,Extenet II,Installed,CITY,Manhattan,999331.0,236937,40.8170001,-73.9455155,B,W 136 ST,8 AVE,7 AVE,10030,110,9
14215,10/21/2016,Extenet II,Installed,CITY,Manhattan,999518.0,237672,40.8190172,-73.9448382,B,FREDERICK DOUGLASS BLVD,W 139 ST,W 140 ST,10030,110,9
14214,10/21/2016,Extenet II,Installed,CITY,Manhattan,1000312.0,237298,40.8179892,-73.9419705,B,ADAM C POWELL BLVD,W 139 ST,W 140 ST,10030,110,9
14213,10/21/2016,Extenet II,Installed,CITY,Manhattan,1000644.0,236803,40.81663,-73.9407722,B,W 138 ST,7 AVE,LENOX AV,10030,110,9
14212,10/21/2016,Extenet II,Installed,CITY,Manhattan,1000152.0,236790,40.8165952,-73.9425497,B,ADAM C POWELL BLVD,W 137 ST,E 138 ST,10030,110,9
14211,10/21/2016,Extenet II,Installed,CITY,Manhattan,1000485.0,236256,40.8151289,-73.941348,B,W 136 ST,LENOX AV,7 AVE,10030,110,9
14209,10/21/2016,Extenet II,Installed,CITY,Manhattan,999856.0,236257,40.8151328,-73.9436203,B,ADAM C POWELL BLVD,W 135 ST,W 134 ST,10030,110,9
14208,10/21/2016,Extenet II,Installed,CITY,Manhattan,1000333.0,235741,40.8137157,-73.9418983,B,W 134 ST,7 AVE,LENOX AV,10030,110,9
14207,10/21/2016,Extenet II,Installed,CITY,Manhattan,999540.0,235897,40.8141452,-73.9447628,B,ADAM C POWELL BLVD,W 133 ST,W 134 ST,10030,110,9
13960,11/05/2016,Mobilitie II,Installed,CITY,Manhattan,1000172.0,238866,40.8222932,-73.9424725,B,Frederick Douglas Blvd,W 144th St,W 145th St,10030,110,9
16972,12/02/2017,Crown Castle Solutions,Proposed,CITY,Manhattan,998289.0,243254,40.8343402,-73.9492668,B,Riverside Dr,W 155 St,W 153rd S,10031,112,7
21693,07/12/2019,ExteNet I,Installed,CITY,Manhattan,998311.0,241715,40.8301161,-73.9491905,B,W 150 ST,RIVERSIDE DR,BROADWAY,10031,109,7
21615,07/02/2019,Crown Castle Fiber,Proposed,CITY,Manhattan,999492.0,241196,40.8286896,-73.9449241,B,Amsterdam Ave,W 151st St,W 150th St,10031,109,7
21613,07/02/2019,Crown Castle Fiber,Approved,CITY,Manhattan,997321.0,240200,40.8259593,-73.9527708,B,Riverside Dr,W 143rd St,W 144th St,10031,109,7
21515,07/06/2019,Extenet II,Approved,CITY,Manhattan,997517.0,238544,40.8214138,-73.9520659,B,W 138 ST,HAMILTON PL,AMSTERDAM,10031,109,7
21370,06/25/2019,Crown Castle Solutions,Approved,CITY,Manhattan,996949.0,237621,40.8188812,-73.9541199,B,W 134th St,Broadway,Amsterdam Ave,10031,109,7
18665,01/18/2018,ExteNet I,Installed,CITY,Manhattan,998019.0,241291,40.8289528,-73.9502465,B,Riverside Dr,W148 St,W149 St,10031,109,7
18577,01/18/2018,ExteNet I,Installed,CITY,Manhattan,997735.0,240786,40.8275671,-73.9512738,B,Riverside Dr,W 146th St,W 145th St,10031,109,7
18572,01/18/2018,ExteNet I,Installed,CITY,Manhattan,996022.0,238391,40.820996,-73.9574677,B,W 135th St,Riverside Dr,Broadway,10031,109,7
17857,12/22/2017,Crown Castle Fiber,Installed,CITY,Manhattan,998420.0,241609,40.8298249,-73.9487969,B,W 150th St,Broadway,Riverside Dr,10031,109,7
17846,12/22/2017,Crown Castle Fiber,Proposed,CITY,Manhattan,998486.0,240047,40.8255376,-73.9485617,B,W 145th St,Amsterdam Ave,Broadway,10031,109,7
17587,12/22/2017,Crown Castle Fiber,Proposed,CITY,Manhattan,997805.0,241042,40.8282696,-73.9510203,B,Riverside Dr,W 147th St,W 146th St,10031,109,7
17562,12/22/2017,Crown Castle Fiber,Installed,CITY,Manhattan,996196.0,238300,40.820746,-73.9568392,B,W 135th St,Riverside Dr,Broadway,10031,109,7
17428,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,999262.0,240008,40.8254293,-73.9457579,B,Convent Ave,W 146th St,W 147th St,10031,109,7
17402,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,997432.0,240509,40.8268073,-73.9523691,B,Riverside Dr,W 145th St,W 144th St,10031,109,7
17399,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,998252.0,240513,40.826817,-73.9494062,B,W 146th St,Broadway,Amsterdam Ave,10031,109,7
17308,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,999685.0,241558,40.8296828,-73.9442259,B,Amsterdam Ave,W 152nd St,W 153rd St,10031,109,7
17307,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,998031.0,241519,40.8295785,-73.9502027,B,Riverside Dr,W 149th St,W 148th St,10031,109,7
17305,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,999432.0,241102,40.8284317,-73.9451412,B,Amsterdam Ave,W 150th St,W 151st St,10031,109,7
17303,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,998880.0,240801,40.8276065,-73.9471364,B,W 148th St,Amsterdam Ave,Broadway,10031,109,7
17300,12/12/2017,Crown Castle NG,Proposed,CITY,Manhattan,997844.0,238373,40.8209439,-73.9508848,B,Amsterdam Ave,W 138th St,W 139th St,10031,109,7
16218,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,997763.0,239901,40.825138,-73.9511744,B,Broadway,W 143rd St,W 144th St,10031,109,7
16043,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,998994.0,241589,40.8297691,-73.9467228,B,W 151st St,Broadway,Amsterdam Ave,10031,109,7
15535,11/22/2017,Mobilitie I,Approved,CITY,Manhattan,998844.0,240179,40.8258993,-73.9472679,B,Amsterdam Avenue,W 146th Street,W 145th Street,10031,109,7
14965,05/11/2017,ExteNet I,Installed,CITY,Manhattan,999254.0,241738,40.8301776,-73.9457829,B,W 152ND ST,AMSTERDAM AVE,BROADWAY,10031,109,7
14396,11/08/2016,ExteNet I,Installed,CITY,Manhattan,997734.0,239022,40.8227254,-73.9512809,B,HAMILTON PL,W 140 ST,W 141 ST,10031,109,7
14395,11/08/2016,ExteNet I,Installed,CITY,Manhattan,998298.0,242255,40.8315982,-73.9492364,B,RIVERSIDE DR,W 152 ST,E 151 ST,10031,109,7
14361,11/08/2016,ExteNet I,Installed,CITY,Manhattan,997307.0,239837,40.824963,-73.9528221,B,W 142 ST,RIVERSIDE DR,BROADWAY,10031,109,7
14360,11/08/2016,ExteNet I,Installed,CITY,Manhattan,996389.0,238807,40.8221373,-73.9561409,B,RIVERSIDE DR,W 137 ST,W 136 ST,10031,109,7
14358,11/08/2016,ExteNet I,Installed,CITY,Manhattan,996791.0,238895,40.8223782,-73.9546883,B,W 138 ST,BROADWAY,RIVERSIDE DR,10031,109,7
14355,11/08/2016,ExteNet I,Installed,CITY,Manhattan,998211.0,239351,40.8236277,-73.9495568,B,HAMILTON PL,W 142 ST,W 143 ST,10031,109,7
14353,11/08/2016,ExteNet I,Installed,CITY,Manhattan,997384.0,239442,40.8238787,-73.9525447,B,BROADWAY,W 141 ST,W 140 ST,10031,109,7
14341,11/08/2016,ExteNet I,Installed,CITY,Manhattan,998888.0,241386,40.8292121,-73.9471062,B,E 150 ST,BROADWAY,AMSTERDAM AV,10031,109,7
14338,11/08/2016,ExteNet I,Installed,CITY,Manhattan,998237.0,240254,40.8261061,-73.949461,B,W 145 ST,BROADWAY,AMSTERDAM AV,10031,109,7
14337,11/08/2016,ExteNet I,Installed,CITY,Manhattan,998228.0,239879,40.8250769,-73.9494943,B,W 144 ST,AMSTERDAM AV,BROADWAY,10031,109,7
14336,11/08/2016,ExteNet I,Installed,CITY,Manhattan,998123.0,239642,40.8244266,-73.9498741,B,W 143 ST,HAMILTON PL,BROADWAY,10031,109,7
14335,11/08/2016,ExteNet I,Installed,CITY,Manhattan,996878.0,238311,40.8207752,-73.9543751,B,BROADWAY,W 136 ST,E 137 ST,10031,109,7
12320,08/10/2016,Mobilitie I,Installed,CITY,Manhattan,997062.0,239932,40.8252241,-73.9537072,B,Riverside Dr,W 142nd St,W 141st St,10031,109,7
10952,10/02/2015,Crown Castle NG,Installed,CITY,Manhattan,999344.0,241084,40.8283824,-73.9454592,B,Amsterdam Ave,W 150th st,W 149th st,10031,109,7
10951,10/02/2015,Crown Castle NG,Installed,CITY,Manhattan,998567.0,239683,40.8245384,-73.9482698,B,Amsterdam Ave,W 144th st,W 143rd st,10031,109,7
10948,10/02/2015,Crown Castle NG,Installed,CITY,Manhattan,999094.0,240631,40.8271395,-73.9463635,B,Amsterdam Ave,W 148th St,W 149th St,10031,109,7
10098,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,999559.0,241333,40.8290655,-73.9446817,B,Amsterdam Ave,W 151st st,W 152nd st,10031,109,7
10097,09/11/2014,Crown Castle NG,Approved,CITY,Manhattan,999743.0,240873,40.8278026,-73.9440179,B,Convent Ave,W 150th st,W 149th st,10031,109,7
10095,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,999221.0,240861,40.8277706,-73.9459041,B,Amsterdam Ave,W 149th st,W 148th st,10031,109,7
10092,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,998446.0,239460,40.8239265,-73.9487075,B,Amsterdam Ave,W 143rd st,W 142nd st,10031,109,7
10073,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,999053.0,240424,40.8265714,-73.9465121,B,Amsterdam Ave,W 147th st,W 148th st,10031,109,7
21509,07/06/2019,Extenet II,Approved,CITY,Manhattan,1000151.0,240061,40.8255732,-73.9425456,B,EDGECOMB AVE,W 150 ST,W 145 ST,10031,109,9
17304,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,1000183.0,240919,40.8279281,-73.9424279,B,St Nicholas Ave,W 151st St,W 150th St,10031,109,9
16221,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,1000164.0,240701,40.8273298,-73.9424971,B,St Nicholas Pl,W 150th St,W 151st St,10031,109,9
10096,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,999972.0,240456,40.8266577,-73.9431914,B,St Nicholas Ave,W 149th st,W 148th st,10031,109,9
21514,07/06/2019,Extenet II,Approved,CITY,Manhattan,999569.0,244042,40.8365009,-73.9446394,B,Ft. Washington Ave,W 160 St,W 161 ST,10032,112,7
21513,07/06/2019,Extenet II,Approved,CITY,Manhattan,998794.0,243817,40.8358847,-73.9474406,B,W 158 ST,RIVERSIDE DR W,RIVERSIDE DR,10032,112,7
21511,07/06/2019,Extenet II,Approved,CITY,Manhattan,999865.0,245014,40.8391682,-73.9435674,B,FT WASHINGTON,W 164 ST,W 163 ST,10032,112,7
21491,07/06/2019,Extenet II,Approved,CITY,Manhattan,999946.0,244069,40.8365743,-73.9432769,B,BROADWAY,W 161 ST,W 160 ST,10032,112,7
21485,07/06/2019,Extenet II,Approved,CITY,Manhattan,999099.0,243996,40.8363754,-73.946338,B,RIVERSIDE DR,W 158 ST,W 160 ST,10032,112,7
17400,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,1000089.0,243404,40.8347489,-73.9427617,B,W 159th St,Broadway,Amsterdam Ave,10032,112,7
17316,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,1001032.0,244124,40.8367233,-73.9393521,B,Amsterdam Ave,W 163rd St,W 164th St,10032,112,7
17314,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,999690.0,243605,40.8353013,-73.9442031,B,Broadway,Fort Washington Ave,W 158th St,10032,112,7
17312,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,1000122.0,242483,40.8322209,-73.9426446,B,Amsterdam Ave,W 156th St,W 155th St,10032,112,7
17279,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,999344.0,245378,40.8401682,-73.9454495,B,Riverside Dr,W 165th St,Riverside Dr W,10032,112,7
16048,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,1000460.0,242956,40.8335186,-73.9414221,B,Amsterdam Ave,W 158th St,W 159th St,10032,112,7
15287,11/22/2017,Mobilitie I,Installed,CITY,Manhattan,1000502.0,243166,40.8340949,-73.9412698,B,Amsterdam Avenue,W 159th Street,W 158th Street,10032,112,7
15282,11/22/2017,Mobilitie I,Installed,CITY,Manhattan,999617.0,243238,40.8342941,-73.9444678,B,Broadway,W 158th Street,W 157th Street,10032,112,7
15222,11/22/2017,Mobilitie I,Installed,CITY,Manhattan,999649.0,244297,40.8372007,-73.9443497,B,Ft. Washington Avenue,W 161st Street,W 162nd Street,10032,112,7
14351,11/08/2016,ExteNet I,Installed,CITY,Manhattan,1000737.0,241906,40.8306361,-73.9404237,B,EDGECOMB AV,W 155 ST,W 156 ST,10032,112,7
14345,11/08/2016,ExteNet I,Installed,CITY,Manhattan,999652.0,242488,40.8322355,-73.944343,B,W 155 ST,BROADWAY,AMSTERDAM AV,10032,112,7
13246,09/09/2016,Crown Castle NG,Installed,CITY,Manhattan,1000319.0,244517,40.8378033,-73.9419279,B,Broadway,W 163rd St,W 164th St,10032,112,7
13245,09/09/2016,Crown Castle NG,Installed,CITY,Manhattan,1000323.0,244745,40.8384291,-73.9419129,B,Broadway,W 164th St,W 163rd St,10032,112,7
13232,09/09/2016,Crown Castle NG,Installed,CITY,Manhattan,1000220.0,243667,40.8354705,-73.9422877,B,W 160th St,Broadway,Amsterdam Ave,10032,112,7
10147,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,998584.0,243942,40.8362281,-73.9481993,B,W 158th St,Riverside Dr,Henry Hudson Pkwy,10032,112,7
10107,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,999587.0,245632,40.840865,-73.9445707,B,Riverside Dr,W 165th st,W 163rd st,10032,112,7
10104,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,998969.0,243990,40.8363592,-73.9468078,B,Riverside Dr,W 158th st,Riverside Dr West,10032,112,7
21604,07/02/2019,Crown Castle Fiber,Approved,CITY,Manhattan,999937.0,242013,40.8309312,-73.9433143,B,Amsterdam Ave,W 154th St,W 155th St,10032,109,7
14334,11/08/2016,ExteNet I,Installed,CITY,Manhattan,999802.0,241899,40.8306186,-73.9438023,B,AMSTERDAM AV,W 153 ST,W 154 ST,10032,109,7
10102,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,1000053.0,242202,40.8314498,-73.9428946,B,W 155th st,Amsterdam Ave,St Nicholas Ave,10032,109,7
10100,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,999809.0,241786,40.8303084,-73.9437773,B,Amsterdam Ave,W 153rd st,W 154th st,10032,109,7
16971,12/02/2017,Crown Castle Solutions,Approved,CITY,Manhattan,1000745.0,241810,40.8303726,-73.940395,B,St Nicholas Pl,W 155th St,W 153rd St,10032,109,9
21725,07/10/2019,Mobilitie II,Proposed,CITY,Manhattan,1000732.0,243101,40.833916,-73.9404388,B,St Nicholas Avenue,W 159 Street,W 160 Street,10032,112,10
21681,07/12/2019,ExteNet I,Approved,CITY,Manhattan,1001214.0,246162,40.8423167,-73.9386893,B,ST Nicholas Ave,W 170 ST,W 171 ST,10032,112,10
21493,07/06/2019,Extenet II,Approved,CITY,Manhattan,1001877.0,246475,40.8431745,-73.9362922,B,AUDUBON AVE,W 172 ST,W 173 ST,10032,112,10
21492,07/06/2019,Extenet II,Approved,CITY,Manhattan,1001633.0,246037,40.8419728,-73.9371752,B,AUDUBON AVE,W 170 ST,W 171 ST,10032,112,10
21490,07/06/2019,Extenet II,Approved,CITY,Manhattan,1002034.0,244758,40.8384615,-73.9357294,B,EDGECOMB AVE,W 167 AVE,JUMEL PL,10032,112,10
18837,01/26/2018,ZenFi,Installed,CITY,Manhattan,1001050.0,246549,40.8433792,-73.939281,B,Broadway,West 171st Street,West 172nd Street,10032,112,10
18496,01/26/2018,ZenFi,Installed,CITY,Manhattan,1000405.0,246523,40.843309,-73.9416123,B,Fort Washington Avenue,West 170th Street,West 169th Street,10032,112,10
17552,12/22/2017,Crown Castle Fiber,Approved,CITY,Manhattan,1000210.0,246149,40.8422829,-73.9423179,B,Fort Washington Ave,Haven Ave,W 169th St,10032,112,10
17318,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,1001307.0,245452,40.8403678,-73.9383549,B,Audubon Ave,W 168th St,W 167th St,10032,112,10
16974,12/02/2017,Crown Castle Solutions,Approved,CITY,Manhattan,1001704.0,244043,40.8364997,-73.9369238,B,Edgecombe Ave,W 164th St,W 165th St,10032,112,10
16586,12/22/2017,Crown Castle Fiber,Approved,CITY,Manhattan,1000130.0,246770,40.8439875,-73.9426056,B,Haven Ave,W 170th St,W 171st St,10032,112,10
16584,12/22/2017,Crown Castle Fiber,Approved,CITY,Manhattan,1001443.0,246724,40.8438588,-73.9378602,B,St Nicholas Ave,W 173rd St,W 172nd St,10032,112,10
16065,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,1000854.0,245707,40.8410685,-73.9399915,B,Broadway,W 168th St,W 166th St,10032,112,10
16060,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,1001865.0,245493,40.8404792,-73.9363382,B,Amsterdam Ave,W 169th St,W 170th St,10032,112,10
16058,12/12/2017,Crown Castle NG,Proposed,CITY,Manhattan,1001060.0,245105,40.8394158,-73.9392485,B,Audubon Ave,W 166th St,W 167th St,10032,112,10
15286,11/22/2017,Mobilitie I,Approved,CITY,Manhattan,1002243.0,245319,40.8400009,-73.9349725,B,Edgecombe Avenue,Jumel Place,W 167th Street,10032,112,10
15208,11/22/2017,Mobilitie I,Installed,CITY,Manhattan,1000925.0,243702,40.8355652,-73.9397399,B,St. Nicholas Avenue,W 162nd Street,W 161st Street,10032,112,10
14352,11/08/2016,ExteNet I,Installed,CITY,Manhattan,1001465.0,243499,40.835007,-73.9377889,B,EDGECOMB AV,W 162 ST,W 163 ST,10032,112,10
14347,11/08/2016,ExteNet I,Installed,CITY,Manhattan,1000420.0,245124,40.8394692,-73.9415614,B,W 165 ST,BROADWAY,FT WASHINGTON AV,10032,112,10
13798,10/24/2016,Mobilitie II,Installed,CITY,Manhattan,999714.0,246450,40.8431099,-73.9441098,B,Riverside Dr,Trans Manhattan Expressway,W 165th St,10032,112,10
13244,09/09/2016,Crown Castle NG,Installed,CITY,Manhattan,1002062.0,245982,40.841821,-73.9356249,B,Amsterdam Ave,W 171st St,W 172nd St,10032,112,10
13243,09/09/2016,Crown Castle NG,Installed,CITY,Manhattan,1002182.0,246201,40.8424218,-73.9351906,B,Amsterdam Ave,W 172nd St,W 173rd St,10032,112,10
13242,09/09/2016,Crown Castle NG,Approved,CITY,Manhattan,1002465.0,246575,40.8434477,-73.9341668,B,Amsterdam Ave,W 174th St,W 173rd St,10032,112,10
13241,09/09/2016,Crown Castle NG,Proposed,CITY,Manhattan,1002591.0,246806,40.8440815,-73.9337108,B,Amsterdam Ave,W 175th St,W 174th St,10032,112,10
10757,09/02/2015,Mobilitie I,Installed,CITY,Manhattan,1001569.0,243796,40.835822,-73.9374123,B,Edgecombe Ave,W 163st Street,W 164th Street,10032,112,10
10108,09/11/2014,Crown Castle NG,Installed,CITY,Manhattan,999780.0,246116,40.8421931,-73.9438721,B,Riverside Dr,Trans Manhattan Exp,W 165th st,10032,112,10
21683,07/12/2019,ExteNet I,Approved,CITY,Manhattan,1002390.0,248450,40.8485942,-73.9344328,B,ST Nicholas Ave,W 18O ST,W 179 ST,10033,112,10
21682,07/12/2019,ExteNet I,Approved,CITY,Manhattan,1002114.0,248610,40.8490339,-73.93543,B,WADSWORTH AVE,W 180 ST,W 179 ST,10033,112,10
21512,07/06/2019,Extenet II,Approved,CITY,Manhattan,1002040.0,249161,40.8505464,-73.935696,B,Broadway,W 181 ST,W 184 ST,10033,112,10
21508,07/06/2019,Extenet II,Approved,CITY,Manhattan,1001055.0,247884,40.8470434,-73.9392596,B,W 176 ST,FT WASHINGTON,BROADWAY,10033,112,10
21504,07/06/2019,Extenet II,Proposed,CITY,Manhattan,1003197.0,249244,40.8507718,-73.9315137,B,W 184 ST,AUDUBON AV,ST NICHOLAS,10033,112,10
21503,07/06/2019,Extenet II,Approved,CITY,Manhattan,1004269.0,249819,40.8523477,-73.9276371,B,AMSTERDAM AV,LAUREL HILL TERR,W 187 ST,10033,112,10
21502,07/06/2019,Extenet II,Approved,CITY,Manhattan,1000522.0,248068,40.8475494,-73.9411856,B,W 176 ST,S PINEHURST AVE,HAVEN,10033,112,10
21501,07/06/2019,Extenet II,Approved,CITY,Manhattan,1001683.0,247950,40.8472233,-73.9369896,B,WADSWORTH AVE,W 177 ST,W 176 ST,10033,112,10
21497,07/06/2019,Extenet II,Approved,CITY,Manhattan,1002617.0,250441,40.8540585,-73.9336069,B,BROADWAY,W 187 ST,W 186 ST,10033,112,10
21496,07/06/2019,Extenet II,Approved,CITY,Manhattan,1002342.0,249734,40.8521185,-73.9346028,B,BROADWAY,W 184 ST,W 185 ST,10033,112,10
21495,07/06/2019,Extenet II,Approved,CITY,Manhattan,1002650.0,248915,40.84987,-73.9334918,B,ST Nicholas Ave,W 182 ST,W 181 ST,10033,112,10
21494,07/06/2019,Extenet II,Approved,CITY,Manhattan,1001708.0,248227,40.8479835,-73.9368985,B,W 178 ST,WADSWORTH AVE,BROADWAY,10033,112,10
21376,06/25/2019,Crown Castle Solutions,Approved,CITY,Manhattan,1000876.0,247928,40.8471645,-73.9399065,B,Fort Washington Ave,W 176th St,W 175th St,10033,112,10
21219,06/21/2019,Mobilitie I,Proposed,CITY,Manhattan,1003838.0,249193,40.8506304,-73.9291968,B,Amsterdam Avenue,W 185 Street,W 186 Street,10033,112,10
21164,07/16/2019,ZenFi,Approved,CITY,Manhattan,1003295.0,250071,40.8530415,-73.9311571,B,St Nicholas Av,W187th St,W186th St,10033,112,10
18498,01/26/2018,ZenFi,Installed,CITY,Manhattan,1002248.0,249703,40.8520336,-73.9349427,B,Broadway,West 184th Street,West 181st Street,10033,112,10
17415,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,1001352.0,248053,40.8475066,-73.9381857,B,Broadway,W 177th St,W 176th St,10033,112,10
17282,12/12/2017,Crown Castle NG,Installed,CITY,Manhattan,1002480.0,249382,40.8511521,-73.934105,B,Wadsworth Ave,W 183rd St,W 184th St,10033,112,10
17278,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,1002900.0,249354,40.8510744,-73.9325869,B,St Nicholas Ave,W 184th St,W 183rd St,10033,112,10
17277,12/12/2017,Crown Castle NG,Approved,CITY,Manhattan,1003247.0,248954,40.8499758,-73.9313338,B,Audubon Ave,W 183rd St,W 184th St,10033,112,10
